,name,dim,gamma_square,neg_elbo,kl_loss,rec_loss,prior,cima,mcc,min_cima,min_cima_step,cima4max_mcc,cima4min_neg_elbo,mixing_linear_map_cima,mixing_cima,max_mcc,max_mcc_step,mcc4min_cima,mcc4min_neg_elbo,min_neg_elbo,min_neg_elbo_step,mse_sources_mean_decoded_sources,mse_obs_decoded_mean_latents,sigma_0,sigma_1,sigma_2,col_norm_sq_0,col_norm_sq_1,col_norm_sq_2,rhs_0,rhs_1,rhs_2
41,noble-sweep-80,3,1000.0,-4.698678972326935,-1.4647011756896973,6.163380368315394,uniform,0.0021229705307632685,0.7633160145267711,0.0021229705307632685,20,0.00553446589037776,0.0030914663802832365,0,-1,0.7673568029248772,8,0.7633160145267711,0.7584033948668303,-4.706554028217687,15,3.8470780849456787,0.09619957208633423,1.1629773378372192,1.1440939903259277,1.2211490869522095,0.019503163580127714,0.020577814685233342,0.022413101815473624,0.05127373289423293,0.04859602515118386,0.04461676068903667
42,glamorous-sweep-79,3,1000.0,-4.705002073216538,-1.4850165843963623,6.190018708793423,uniform,0.004439506679773331,0.7724601037330042,0.0013615901116281748,16,0.004155789501965046,0.004155789501965046,0,-1,0.7730905458272396,19,0.768995877388725,0.7730905458272396,-4.708861785791498,19,5.160086154937744,0.06321000307798386,1.1320877075195312,1.1385477781295776,1.1528098583221436,0.022234908798005826,0.023411716817523853,0.020125606387183304,0.04497432434216626,0.0427136552092366,0.04968794384435717
43,celestial-sweep-78,3,1000.0,-4.7018291827258984,-1.462381362915039,6.164210331699998,uniform,0.004434939008206129,0.757772722505246,0.0018574855057522655,13,0.00451286043971777,0.00451286043971777,0,-1,0.7685606371468022,14,0.7642769011940851,0.7685606371468022,-4.7084220241251336,14,4.068950176239014,0.07253732532262802,1.1161928176879883,1.1569005250930786,1.1479570865631104,0.022034408064798505,0.018280517110108585,0.017013760847540915,0.04538356542454931,0.05470304772981666,0.058775952534006325
44,misunderstood-sweep-77,3,100.0,-3.731661109493066,-0.029307840391993523,3.760968952621906,uniform,0.5182138085365295,0.15281733239670245,0.5182138085365295,14,2.3401906490325928,0.6856921911239624,0,-1,0.15760434487799235,2,0.15281733239670245,0.14554751975656963,-3.7345988577966716,9,0.08446935564279556,0.0026103269774466753,2.967980146408081,3.1741628646850586,3.0407028198242188,2.545643238523903e-05,3.248009611737609e-05,4.894603843307813e-05,392.828022743616,307.88086229369975,204.30662664706932
45,ruby-sweep-76,3,100.0,-3.733596670088512,-0.027397293597459793,3.760993969775579,uniform,1.0879392623901367,0.14960341353925682,0.8915289044380188,2,1.7469162940979004,1.6957828998565674,0,-1,0.15082297121335103,4,0.15054909842156028,0.15075259055869575,-3.7343147155726655,3,0.08484528958797455,0.002790231956169009,2.979806661605835,2.9938395023345947,3.049635171890259,1.570617103887847e-05,2.9462282957871825e-05,5.188782794942357e-06,636.6924169644132,339.41701036199464,1927.234265760221
46,rose-sweep-75,3,10.0,-0.6282681730162504,-0.02925548516213894,0.6575236548156939,uniform,0.3329989016056061,0.15047849804195684,0.3329989016056061,7,0.8887531161308289,1.258659839630127,0,-1,0.1540723514875288,1,0.15047849804195684,0.1534031182597192,-0.6307677806618718,2,0.08416229486465454,0.0026179328560829163,2.9713134765625,3.039264440536499,2.976898670196533,4.023172452140137e-05,9.687667801714164e-05,9.229421867009617e-06,2485.6006345640176,1032.2401846015582,10834.914845256775
47,different-sweep-74,3,10.0,-0.6289249612746343,-0.02922934666275978,0.6581543038942124,uniform,1.149064302444458,0.15082532848791355,0.8264821171760559,2,1.3661894798278809,1.7758374214172363,0,-1,0.15359437546859392,1,0.15248490772935525,0.14999079655666792,-0.6299899920172067,3,0.08528044819831848,0.0026686128694564104,2.9161922931671143,3.1776044368743896,3.086277961730957,3.501841282589017e-05,3.862781750214265e-05,0.00010132573970221635,2855.6405596448676,2588.8079230583785,986.9160619393203
48,dazzling-sweep-73,3,10.0,-0.6265007620919217,-0.03148411959409714,0.6579848796793292,uniform,0.3616136908531189,0.1530156177584552,0.19542837142944336,9,1.6038812398910522,0.6115891337394714,0,-1,0.15844434237537905,2,0.1457452790655119,0.14978563882388227,-0.6300931022388293,6,0.08458881825208664,0.002681620651856065,2.9140944480895996,3.0628223419189453,3.180264711380005,4.8545028935143876e-05,3.081586162724547e-05,9.850602055775596e-05,2059.9431536769694,3245.08206876118,1015.166376976604
49,avid-sweep-72,3,10.0,-0.6263499627041519,-0.03144952282309532,0.6577994854775766,uniform,1.887430191040039,0.15690232743520358,0.8313688039779663,4,1.887430191040039,2.375430107116699,0,-1,0.15690232743520358,11,0.1470262687107997,0.151271733137167,-0.6326489892165715,6,0.08548162132501602,0.002859691623598337,2.9341578483581543,3.1254279613494873,3.077500104904175,3.1529701356380066e-05,0.00010697590191771026,4.62531304536171e-05,3171.612660383315,934.7899686503566,2162.015825075463
50,dazzling-sweep-71,3,10.0,-0.6289546615779706,-0.029151713475584984,0.6581063839296808,uniform,1.5397241115570068,0.15292334187015583,0.36441248655319214,3,1.3497740030288696,1.3497740030288696,0,-1,0.15319678414626664,5,0.15127537641280167,0.15319678414626664,-0.6318076018857505,5,0.08468325436115265,0.0026286703068763018,2.9809505939483643,2.8899168968200684,3.0888121128082275,7.77162525211853e-06,2.226991762901303e-05,6.277222491270999e-05,12867.321410375544,4490.362365315666,1593.0612645809247
51,dauntless-sweep-70,3,10.0,-0.6292332618316309,-0.028765404596924785,0.6579986544927255,uniform,2.1186318397521973,0.15215908682414506,0.3921988606452942,8,0.7939243316650391,0.7939243316650391,0,-1,0.1567679096235002,6,0.15105294978841446,0.1567679096235002,-0.6324326184664048,6,0.08417949080467224,0.0026791514828801155,3.0284242630004883,3.050732374191284,3.025599241256714,2.9789028213349092e-05,9.139549043455167e-05,3.054021359874624e-05,3356.9406589499918,1094.1458875545945,3274.3713359000635
52,fresh-sweep-69,3,10.0,-0.6289130173569434,-0.029205257073044777,0.6581182676598939,uniform,1.2384401559829712,0.14733685413659384,0.4008316695690155,3,2.2899768352508545,0.7887323498725891,0,-1,0.15513349158201534,14,0.1521291872489383,0.15352614484897825,-0.6303749199519312,10,0.0852048397064209,0.0026060049422085285,3.1421985626220703,2.9431636333465576,2.9849588871002197,5.339177253043206e-05,6.048992584184454e-05,4.364361669070339e-05,1872.9477457037476,1653.1678392441333,2291.2858186957083
53,decent-sweep-68,3,10.0,-0.629542320304684,-0.02819298766553402,0.6577353026207013,uniform,1.981244683265686,0.14882685508605653,0.5915660858154297,2,0.9284511804580688,0.680274248123169,0,-1,0.1548708131144698,4,0.1481748434498243,0.15076967290477264,-0.6307744260505133,8,0.08567173033952713,0.0026255196426063776,2.994579315185547,3.193901777267456,3.003925085067749,7.370688545028318e-05,9.192469695207608e-05,8.491154873270306e-06,1356.7253505434317,1087.8469368480364,11776.961025030241
