,name,dim,gamma_square,neg_elbo,kl_loss,rec_loss,prior,cima,mcc,min_cima,min_cima_step,cima4max_mcc,cima4min_neg_elbo,max_mcc,max_mcc_step,mcc4min_cima,mcc4min_neg_elbo,min_neg_elbo,min_neg_elbo_step,mse_sources_mean_decoded_sources,mse_obs_decoded_mean_latents,sigma_0,sigma_1,sigma_2,col_norm_sq_0,col_norm_sq_1,col_norm_sq_2,rhs_0,rhs_1,rhs_2
30,firm-sweep-90,3,99999.99999999999,6.225032704296142,-17.540529251098633,11.31549276770907,gaussian,0.0013211866607889533,0.8549915384520227,0.0013211866607889533,25,0.0013211866607889533,0.0016008205711841583,0.8549915384520227,25,0.8549915384520227,0.8537030694601258,5.0500063435418365,20,6.593370926566422e-06,3.215221113350708e-06,4.463675577426329e-05,4.452418943401426e-05,3.2532887416891754e-05,0.22107784067850744,0.225424192246245,0.30307568614782454,4.523089089526817e-05,4.435884326312336e-05,3.299396988059239e-05
31,golden-sweep-89,3,99999.99999999999,7.00182234446733,-17.306692123413086,10.304870745335732,gaussian,0.0010892143473029137,0.8217699720675125,0.0009492620010860264,12,0.0010892143473029137,0.0021448414772748947,0.8217699720675125,13,0.8216012177835429,0.8210279632754219,4.913542736482796,8,5.752719516749494e-06,4.021026597911259e-06,6.132388080004603e-05,4.062997686560266e-05,3.746278161997907e-05,0.16139132775095621,0.25898198713335674,0.2701967569938155,6.195735895946343e-05,3.861123315313586e-05,3.70086970113367e-05
32,warm-sweep-88,3,99999.99999999999,5.344068070878898,-17.329198837280273,11.98513488118816,gaussian,0.0007541649974882603,0.8435700814560058,0.0007541649974882603,20,0.0008232911350205541,0.0008437646320089698,0.8452723636582224,12,0.8435700814560058,0.8442635419482902,4.9157032059838155,15,8.759420779824723e-06,3.877777999150567e-06,3.371453931322321e-05,5.248917659628205e-05,3.632685184129514e-05,0.2994349114302999,0.19151743252881293,0.268892720494339,3.3395124172372676e-05,5.221184176055629e-05,3.718816969057226e-05
33,comfy-sweep-87,3,99999.99999999999,7.034280861761891,-17.331621170043945,10.297341712090653,gaussian,0.00129358796402812,0.9674611230600318,0.00129358796402812,12,0.00129358796402812,0.0015726680867373943,0.9674611230600318,12,0.9674611230600318,0.9661773012008368,5.568845008450389,7,1.753003198246006e-05,8.246209290518891e-06,5.878914817003533e-05,7.097321940818802e-05,5.434744889498688e-05,0.1738205272607809,0.13840249940323535,0.193438112164813,5.7527294874955894e-05,7.224781029975573e-05,5.1693448377931187e-05
34,wandering-sweep-86,3,99999.99999999999,5.159178819077184,-17.258317947387695,12.09913981495603,gaussian,0.0005380624206736684,0.8356237124637881,0.0005380624206736684,19,0.0059546055272221565,0.0006863352609798312,0.8509576048958314,1,0.8356237124637881,0.8376893984426927,5.0738470641873175,14,9.823364052863326e-06,5.3474022934096865e-06,4.4174368667881936e-05,4.930983413942158e-05,3.632651350926608e-05,0.21425051462961164,0.20869309967235328,0.2820187519212283,4.667215523722056e-05,4.791495677687193e-05,3.545737777399746e-05
35,earthy-sweep-85,3,99999.99999999999,5.641686935554228,-17.28571319580078,11.644029240796694,gaussian,0.00011801211076090112,0.7063089700908954,0.00011801211076090112,22,0.018055420368909836,0.0001672414073254913,0.72694723456549,0,0.7063089700908954,0.7072530931101607,5.037306978670061,17,8.28270276542753e-06,5.127175882080337e-06,4.5450149627868086e-05,4.1316612623631954e-05,4.5427485019899905e-05,0.22979402346700173,0.2464836488677955,0.22161670583404103,4.35153390664456e-05,4.05689965884817e-05,4.5120916102449415e-05
36,hearty-sweep-84,3,99999.99999999999,6.012119589349855,-17.767480850219727,11.755350167730224,gaussian,0.011345765553414822,0.8318886476982374,0.011345765553414822,15,0.011345765553414822,0.015285808593034744,0.8318886476982374,15,0.8318886476982374,0.8306895142430364,5.807204981635988,10,3.215155084035359e-05,6.334449608402792e-06,2.226788637926802e-05,4.880265987594612e-05,2.9015520340180956e-05,0.44208123686653167,0.20535435280386594,0.3449854966638668,2.261976525677894e-05,4.869394256339386e-05,2.898588560343766e-05
37,gallant-sweep-83,3,99999.99999999999,6.32202279786153,-17.369577407836914,11.047557575266728,gaussian,0.0010431613773107529,0.8868790691860311,0.0010431613773107529,9,0.0010431613773107529,0.007513103540986776,0.8868790691860311,9,0.8868790691860311,0.8842078314858436,6.1693595580079865,4,1.6774092728155665e-05,1.178951333713485e-05,5.574995157076046e-05,2.3920963940327056e-05,3.502410982036963e-05,0.18081809135185622,0.439985126232628,0.2802210591340213,5.530114223537288e-05,2.272752447424371e-05,3.56848381863963e-05
38,tough-sweep-82,3,99999.99999999999,5.388393495005626,-17.307661056518555,11.9192632331031,gaussian,0.00017652542737778276,0.8718232700693274,0.00016369311197195202,20,0.00025183361140079796,0.00020841216610278934,0.8734873279136718,13,0.8724865507406258,0.873166306656977,4.8368204369375025,17,4.8777069423522335e-06,3.783165766435559e-06,3.109061799477786e-05,4.2261843191226944e-05,3.225840555387549e-05,0.33258223914927854,0.24794763093473193,0.3116980452370264,3.0066847096548356e-05,4.0329470653122296e-05,3.2081302208275975e-05
39,legendary-sweep-81,3,99999.99999999999,5.880630030243107,-17.271028518676758,11.390388198923564,gaussian,0.0013574892655014992,0.8224751879677195,0.0013574892655014992,15,0.010522227734327316,0.003050444182008505,0.8388221637370258,0,0.8224751879677195,0.8211260355978122,5.189714780318002,10,4.956589236826403e-06,5.857777523488039e-06,4.6144738007569686e-05,4.9617876356933266e-05,5.484307257574983e-05,0.21956546392066034,0.21144767251641738,0.177903991544909,4.554242911044616e-05,4.729078817995412e-05,5.62069341099337e-05
40,earnest-sweep-80,3,10000.0,4.792850030615873,-13.886080741882324,9.093231375023771,gaussian,0.00012399800471030176,0.867126221427196,0.00012399800471030176,15,0.00017422327073290944,0.00017422327073290944,0.8671891987223975,10,0.867126221427196,0.8671891987223975,4.503219196556191,10,2.793597013805993e-05,1.4566330719389953e-05,0.0003635440662037581,0.00039692557766102254,0.0003640319046098739,0.2763213580755206,0.2667770486656451,0.2888571962676565,0.0003617665461750578,0.00037470438353537193,0.0003460720179032038
